sampling_type,flag_country,year,trip_code,harbour,n_sets_hauls,days_at_sea,sampling_method,aggregation_level,station_number,duration_fishing_operation,initial_latitude,initial_longitude,final_latitude,final_longitude,depth_fishing_operation,water_depth,catch_registration,species_registration,date,area,fishing_activity_category_national,fishing_activity_category_eu_l6,species,catch_category,weight,subsample_weight,sex,maturity_method,maturity_scale,maturity_stage,ageing_method,age,length_code,length_class,number_at_length,commercial_size_category_scale,commercial_size_category,fish_id,individual_weight
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,14600,7300,N,Macr,Medits scales,0,OWR,0,scm,235,1,ITA,LI,6022927,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,14600,7300,N,Macr,Medits scales,0,OWR,0,scm,245,1,ITA,LI,6022928,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,14600,7300,N,Macr,Medits scales,0,OWR,0,scm,240,1,ITA,LI,6022929,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,14600,7300,N,Macr,Medits scales,0,OWR,0,scm,280,1,ITA,LI,6022930,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,14600,7300,N,Macr,Medits scales,0,OWR,0,scm,245,1,ITA,LI,6022931,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,14600,7300,N,Macr,Medits scales,0,OWR,0,scm,260,1,ITA,LI,6022932,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,14600,7300,N,Macr,Medits scales,0,OWR,0,scm,290,1,ITA,LI,6022933,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,14600,7300,N,Macr,Medits scales,0,OWR,0,scm,240,1,ITA,LI,6022934,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,14600,7300,N,Macr,Medits scales,0,OWR,0,scm,285,1,ITA,LI,6022935,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,14600,7300,N,Macr,Medits scales,0,OWR,0,scm,275,1,ITA,LI,6022936,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,14600,7300,N,Macr,Medits scales,0,OWR,0,scm,270,1,ITA,LI,6022937,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,14600,7300,N,Macr,Medits scales,0,OWR,0,scm,230,1,ITA,LI,6022938,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,14600,7300,N,Macr,Medits scales,0,OWR,0,scm,225,1,ITA,LI,6022939,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,14600,7300,N,Macr,Medits scales,0,OWR,0,scm,225,1,ITA,LI,6022940,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,14600,7300,N,Macr,Medits scales,0,OWR,0,scm,240,1,ITA,LI,6022941,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,14600,7300,N,Macr,Medits scales,0,OWR,0,scm,260,1,ITA,LI,6022942,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,14600,7300,N,Macr,Medits scales,0,OWR,0,scm,230,1,ITA,LI,6022943,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,14600,7300,N,Macr,Medits scales,0,OWR,0,scm,240,1,ITA,LI,6022944,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,14600,7300,N,Macr,Medits scales,0,OWR,0,scm,220,1,ITA,LI,6022945,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,14600,7300,N,Macr,Medits scales,0,OWR,0,scm,225,1,ITA,LI,6022946,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,14600,7300,N,Macr,Medits scales,0,OWR,0,scm,235,1,ITA,LI,6022947,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,14600,7300,N,Macr,Medits scales,0,OWR,0,scm,225,1,ITA,LI,6022948,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,14600,7300,N,Macr,Medits scales,0,OWR,0,scm,245,1,ITA,LI,6022949,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,14600,7300,N,Macr,Medits scales,0,OWR,0,scm,225,1,ITA,LI,6022950,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,14600,7300,N,Macr,Medits scales,0,OWR,0,scm,220,1,ITA,LI,6022951,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,14600,7300,N,Macr,Medits scales,0,OWR,0,scm,235,1,ITA,LI,6022952,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,14600,7300,N,Macr,Medits scales,0,OWR,0,scm,235,1,ITA,LI,6022953,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,14600,7300,N,Macr,Medits scales,0,OWR,0,scm,230,1,ITA,LI,6022954,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,14600,7300,N,Macr,Medits scales,0,OWR,0,scm,230,1,ITA,LI,6022955,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,14600,7300,N,Macr,Medits scales,0,OWR,0,scm,240,1,ITA,LI,6022956,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,14600,7300,N,Macr,Medits scales,0,OWR,0,scm,245,1,ITA,LI,6022957,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,14600,7300,N,Macr,Medits scales,0,OWR,0,scm,245,1,ITA,LI,6022958,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,14600,7300,N,Macr,Medits scales,0,OWR,0,scm,250,1,ITA,LI,6022959,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,14600,7300,N,Macr,Medits scales,0,OWR,0,scm,250,1,ITA,LI,6022960,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,14600,7300,N,Macr,Medits scales,0,OWR,0,scm,225,1,ITA,LI,6022961,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,14600,7300,N,Macr,Medits scales,0,OWR,0,scm,230,1,ITA,LI,6022962,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,14600,7300,N,Macr,Medits scales,0,OWR,0,scm,270,1,ITA,LI,6022963,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,14600,7300,N,Macr,Medits scales,0,OWR,0,scm,275,1,ITA,LI,6022964,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,13320,3330,M,Macr,Medits scales,2b,OWR,2,scm,200,1,ITA,LII,6022965,461
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,13320,3330,M,Macr,Medits scales,2b,OWR,25,scm,210,1,ITA,LII,6022966,537
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,13320,3330,M,Macr,Medits scales,2c,OWR,2,scm,190,1,ITA,LII,6022967,463
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,13320,3330,M,Macr,Medits scales,2c,OWR,0,scm,200,1,ITA,LII,6022968,537
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,13320,3330,M,Macr,Medits scales,2c,OWR,0,scm,220,1,ITA,LII,6022969,676
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,13320,3330,M,Macr,Medits scales,2c,OWR,2,scm,215,1,ITA,LII,6022970,647
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,13320,3330,M,Macr,Medits scales,2c,OWR,15,scm,205,1,ITA,LII,6022971,575
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,13320,3330,M,Macr,Medits scales,2c,OWR,0,scm,200,1,ITA,LII,6022972,518
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,13320,3330,M,Macr,Medits scales,2c,OWR,2,scm,225,1,ITA,LII,6022973,759
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,13320,3330,F,Macr,Medits scales,1,OWR,0,scm,230,1,ITA,LII,6022974,921
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,13320,3330,F,Macr,Medits scales,1,OWR,0,scm,230,1,ITA,LII,6022975,744
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,13320,3330,F,Macr,Medits scales,1,OWR,0,scm,225,1,ITA,LII,6022976,701
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,13320,3330,F,Macr,Medits scales,1,OWR,0,scm,205,1,ITA,LII,6022977,61
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,13320,3330,F,Macr,Medits scales,1,OWR,0,scm,230,1,ITA,LII,6022978,805
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,13320,3330,F,Macr,Medits scales,1,OWR,0,scm,210,1,ITA,LII,6022979,606
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,13320,3330,F,Macr,Medits scales,1,OWR,0,scm,210,1,ITA,LII,6022980,638
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,13320,3330,F,Macr,Medits scales,1,OWR,0,scm,215,1,ITA,LII,6022981,64
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,13320,3330,F,Macr,Medits scales,1,OWR,2,scm,190,1,ITA,LII,6022982,492
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,13320,3330,N,Macr,Medits scales,0,OWR,0,scm,230,1,ITA,LII,6022983,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,13320,3330,N,Macr,Medits scales,0,OWR,0,scm,190,1,ITA,LII,6022984,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,13320,3330,N,Macr,Medits scales,0,OWR,0,scm,195,1,ITA,LII,6022985,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,13320,3330,N,Macr,Medits scales,0,OWR,0,scm,205,1,ITA,LII,6022986,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,13320,3330,N,Macr,Medits scales,0,OWR,0,scm,205,1,ITA,LII,6022987,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,13320,3330,N,Macr,Medits scales,0,OWR,0,scm,215,1,ITA,LII,6022988,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,13320,3330,N,Macr,Medits scales,0,OWR,0,scm,195,1,ITA,LII,6022989,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,13320,3330,N,Macr,Medits scales,0,OWR,0,scm,220,1,ITA,LII,6022990,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,13320,3330,N,Macr,Medits scales,0,OWR,0,scm,220,1,ITA,LII,6022991,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,13320,3330,N,Macr,Medits scales,0,OWR,0,scm,225,1,ITA,LII,6022992,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,13320,3330,N,Macr,Medits scales,0,OWR,0,scm,200,1,ITA,LII,6022993,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,13320,3330,N,Macr,Medits scales,0,OWR,0,scm,200,1,ITA,LII,6022994,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,13320,3330,N,Macr,Medits scales,0,OWR,0,scm,220,1,ITA,LII,6022995,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,13320,3330,N,Macr,Medits scales,0,OWR,0,scm,230,1,ITA,LII,6022996,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,13320,3330,N,Macr,Medits scales,0,OWR,0,scm,235,1,ITA,LII,6022997,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,13320,3330,N,Macr,Medits scales,0,OWR,0,scm,210,1,ITA,LII,6022998,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,13320,3330,N,Macr,Medits scales,0,OWR,0,scm,215,1,ITA,LII,6022999,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,13320,3330,N,Macr,Medits scales,0,OWR,0,scm,200,1,ITA,LII,6023000,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,13320,3330,N,Macr,Medits scales,0,OWR,0,scm,200,1,ITA,LII,6023001,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,13320,3330,N,Macr,Medits scales,0,OWR,0,scm,205,1,ITA,LII,6023002,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,13320,3330,N,Macr,Medits scales,0,OWR,0,scm,210,1,ITA,LII,6023003,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,13320,3330,N,Macr,Medits scales,0,OWR,0,scm,200,1,ITA,LII,6023004,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,13320,3330,N,Macr,Medits scales,0,OWR,0,scm,210,1,ITA,LII,6023005,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,13320,3330,N,Macr,Medits scales,0,OWR,0,scm,205,1,ITA,LII,6023006,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,13320,3330,N,Macr,Medits scales,0,OWR,0,scm,190,1,ITA,LII,6023007,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,13320,3330,N,Macr,Medits scales,0,OWR,0,scm,210,1,ITA,LII,6023008,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,13320,3330,N,Macr,Medits scales,0,OWR,0,scm,225,1,ITA,LII,6023009,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,13320,3330,N,Macr,Medits scales,0,OWR,0,scm,235,1,ITA,LII,6023010,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,13320,3330,N,Macr,Medits scales,0,OWR,0,scm,200,1,ITA,LII,6023011,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,13320,3330,N,Macr,Medits scales,0,OWR,0,scm,210,1,ITA,LII,6023012,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,13320,3330,N,Macr,Medits scales,0,OWR,0,scm,205,1,ITA,LII,6023013,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,13320,3330,N,Macr,Medits scales,0,OWR,0,scm,200,1,ITA,LII,6023014,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,13320,3330,N,Macr,Medits scales,0,OWR,0,scm,210,1,ITA,LII,6023015,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,13320,3330,N,Macr,Medits scales,0,OWR,0,scm,215,1,ITA,LII,6023016,0
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,26600,1330,M,Macr,Medits scales,2c,OWR,25,scm,200,1,ITA,LIII,6023017,514
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,26600,1330,M,Macr,Medits scales,2b,OWR,0,scm,200,1,ITA,LIII,6023018,536
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,26600,1330,F,Macr,Medits scales,1,OWR,2,scm,195,1,ITA,LIII,6023019,488
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,26600,1330,M,Macr,Medits scales,2c,OWR,0,scm,190,1,ITA,LIII,6023020,404
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,26600,1330,M,Macr,Medits scales,2b,OWR,0,scm,190,1,ITA,LIII,6023021,416
S,ITA,2020,25714,ITMFR,2,1,SelfSampling,T,999,8,0,0,0,0,86,0,Lan,All,2020-10-28,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,26600,1330,M,Macr,Medits scales,2c,OWR,0,scm,185,1,ITA,LIII,6023022,392
